ep_name,ep_max_rise_slack,ep_max_fall_slack,ep_max_rise_arrival,ep_max_fall_arrival,sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std,path_required,path_arrival,path_slack,path_num_points,path_crpr,ep_ck_name,rise_fall
text_out_reg[108]/SE,368.941772,344.356812,114.627838,114.969269,u0_w_reg[0][12]/CLK,44.259445,44.259445,0.000000,483.56958,114.627838,368.941772,3,0.000183,text_out_reg[108]/CLK,rise
text_out_reg[105]/SE,378.590820,354.569122,114.137138,114.597099,u0_w_reg[0][9]/CLK,43.943096,43.943096,0.000000,492.727966,114.137146,378.590820,3,0.000183,text_out_reg[105]/CLK,rise
text_out_reg[72]/SE,379.744690,352.443268,153.650864,158.231537,u0_w_reg[1][8]/CLK,55.207596,55.207596,0.000000,533.395569,153.650879,379.744690,3,0.000183,text_out_reg[72]/CLK,rise
sa12_reg[2]/D,381.801849,425.017700,121.556160,123.892227,u0_w_reg[2][18]/CLK,44.259727,44.259727,0.000000,503.358002,121.556160,381.801849,5,0.000183,sa12_reg[2]/CLK,rise
text_out_reg[24]/SE,385.147278,369.439697,87.307419,88.141609,u0_w_reg[3][24]/CLK,44.256844,44.256844,0.000000,472.454712,87.307419,385.147278,3,0.000183,text_out_reg[24]/CLK,rise
sa11_reg[6]/SI,388.789856,426.477905,114.493279,113.896431,text_in_r_reg[86]/CLK,8.541048,8.541048,0.000000,503.283142,114.493279,388.789856,5,0.000000,sa11_reg[6]/CLK,rise
text_out_reg[18]/SE,394.462952,373.665833,95.586189,96.246941,u0_w_reg[3][18]/CLK,44.273003,44.273003,0.000000,490.049133,95.586182,394.462952,3,0.000183,text_out_reg[18]/CLK,rise
text_out_reg[76]/SE,400.560791,375.899841,156.414658,158.799301,u0_w_reg[1][12]/CLK,55.806103,55.806103,0.000000,556.975464,156.414658,400.560791,3,0.000183,text_out_reg[76]/CLK,rise
text_out_reg[6]/SE,405.332275,386.431519,68.008286,66.659500,u0_w_reg[3][6]/CLK,5.414602,5.414602,0.000000,473.340546,68.008286,405.332275,7,0.000000,text_out_reg[6]/CLK,rise
text_out_reg[88]/SE,405.556488,390.389893,159.821014,158.592163,u0_w_reg[1][24]/CLK,106.275337,106.275337,0.000000,565.377441,159.821014,405.556488,3,0.000183,text_out_reg[88]/CLK,rise
text_out_reg[115]/SE,413.710907,397.614990,148.126495,147.749084,u0_w_reg[0][19]/CLK,98.153046,98.153046,0.000000,561.837402,148.126495,413.710907,3,0.000183,text_out_reg[115]/CLK,rise
text_out_reg[22]/SE,421.144745,406.237122,69.362999,68.649437,u0_w_reg[3][22]/CLK,4.615528,4.615528,0.000000,490.507751,69.362991,421.144745,5,0.000000,text_out_reg[22]/CLK,rise
text_out_reg[33]/SE,422.416473,408.077515,106.746986,105.302658,u0_w_reg[2][1]/CLK,55.835339,55.835339,0.000000,529.163452,106.746986,422.416473,3,0.000183,text_out_reg[33]/CLK,rise
text_out_reg[77]/SE,426.557831,406.422607,104.116478,102.675766,u0_w_reg[1][13]/CLK,52.451092,52.451092,0.000000,530.674316,104.116470,426.557831,3,0.000183,text_out_reg[77]/CLK,rise
text_out_reg[50]/SE,451.337036,437.297272,94.795593,93.156036,u0_w_reg[2][18]/CLK,44.259727,44.259727,0.000000,546.132629,94.795593,451.337036,3,0.000183,text_out_reg[50]/CLK,rise
text_out_reg[54]/SE,465.276184,438.696442,94.202591,94.239960,u0_w_reg[2][22]/CLK,7.83525,7.835250,0.000000,559.47876,94.202591,465.276184,3,0.000000,text_out_reg[54]/CLK,rise
text_out_reg[118]/SE,465.453400,450.550537,55.451572,53.599136,u0_w_reg[0][22]/CLK,4.761875,4.761875,0.000000,520.904968,55.451572,465.453400,3,0.000000,text_out_reg[118]/CLK,rise
text_out_reg[86]/SE,481.220245,467.146179,55.439972,53.452694,u0_w_reg[1][22]/CLK,5.062127,5.062127,0.000000,536.660217,55.439972,481.220245,3,0.000000,text_out_reg[86]/CLK,rise
text_out_reg[45]/SE,486.075897,471.858093,65.793251,64.213272,u0_w_reg[2][13]/CLK,15.724336,15.724336,0.000000,551.869141,65.793251,486.075897,3,0.000000,text_out_reg[45]/CLK,rise
sa23_reg[1]/SI,-335.495972,-345.212158,585.815918,587.132141,sa10_reg[3]/CLK,365.496338,365.496338,0.000000,241.919983,587.132080,-345.212158,25,0.000000,sa23_reg[1]/CLK,fall
sa21_reg[2]/SI,-314.078857,-344.006500,597.562744,598.979858,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,254.973358,598.979919,-344.006500,31,0.000183,sa21_reg[2]/CLK,fall
sa21_reg[5]/SI,-311.875305,-343.676178,595.994812,599.356323,sa12_reg[1]/CLK,370.027557,370.027557,0.000000,255.680145,599.356201,-343.676178,31,0.000183,sa21_reg[5]/CLK,fall
sa23_reg[5]/SI,-316.249084,-342.745667,582.471130,585.511475,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,242.765808,585.511475,-342.745667,29,0.000183,sa23_reg[5]/CLK,fall
sa22_reg[5]/SI,-337.158020,-340.108704,590.522888,590.795959,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,250.687241,590.796021,-340.108704,31,0.000000,sa22_reg[5]/CLK,fall
sa23_reg[2]/SI,-334.960449,-326.211731,587.199768,586.081299,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,259.869568,586.081177,-326.211731,29,0.000000,sa23_reg[2]/CLK,fall
sa02_reg[5]/SI,-293.852783,-323.935089,577.978333,579.755981,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,255.820892,579.756042,-323.935089,31,0.000183,sa02_reg[5]/CLK,fall
sa02_reg[2]/D,-294.677216,-314.027954,580.264648,584.365784,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,270.33783,584.365845,-314.027954,31,0.000183,sa02_reg[2]/CLK,fall
sa23_reg[6]/SI,-337.322449,-311.887482,581.960693,580.189819,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,268.302338,580.189758,-311.887482,27,0.000000,sa23_reg[6]/CLK,fall
sa21_reg[0]/D,-320.908813,-311.342651,593.050842,596.856812,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,285.51416,596.856689,-311.342651,29,0.000183,sa21_reg[0]/CLK,fall
sa22_reg[6]/SI,-337.674438,-310.019836,591.664307,592.593994,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,282.574158,592.594055,-310.019836,33,0.000183,sa22_reg[6]/CLK,fall
sa22_reg[1]/SI,-336.560760,-306.701721,593.933044,594.707275,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,288.005554,594.707275,-306.701721,29,0.000183,sa22_reg[1]/CLK,fall
u0_w_reg[1][22]/D,-305.928345,-305.561859,563.732605,565.852478,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,260.290619,565.852478,-305.561859,31,0.000000,u0_w_reg[1][22]/CLK,fall
u0_w_reg[3][22]/D,-306.065277,-305.421814,555.021362,558.591064,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,253.16925,558.591064,-305.421814,31,0.000000,u0_w_reg[3][22]/CLK,fall
u0_w_reg[3][5]/D,-306.515137,-305.350006,563.309631,573.317932,u0_w_reg[3][25]/CLK,340.883545,340.883545,0.000000,267.967926,573.317810,-305.350006,35,0.000000,u0_w_reg[3][5]/CLK,fall
u0_w_reg[2][13]/D,-297.786652,-303.112946,554.570251,555.792542,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,252.679596,555.792603,-303.112946,31,0.000000,u0_w_reg[2][13]/CLK,fall
u0_w_reg[3][6]/D,-305.755859,-300.672211,555.844788,554.794128,u0_w_reg[3][25]/CLK,340.883545,340.883545,0.000000,254.121918,554.793945,-300.672211,31,0.000000,u0_w_reg[3][6]/CLK,fall
text_out_reg[14]/SE,-303.214172,-300.303284,535.256287,539.671875,sa21_reg[1]/CLK,354.187042,354.187042,0.000000,239.368607,539.671875,-300.303284,25,0.000000,text_out_reg[14]/CLK,fall
sa22_reg[4]/SI,-334.991272,-299.098785,597.582642,593.255127,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,294.156342,593.255249,-299.098785,33,0.000183,sa22_reg[4]/CLK,fall
u0_w_reg[2][18]/D,-287.165497,-296.887970,565.595398,564.375488,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,267.487518,564.375549,-296.887970,33,0.000183,u0_w_reg[2][18]/CLK,fall
sa02_reg[4]/SI,-326.595032,-296.342926,596.071350,597.427856,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,301.08493,597.427979,-296.342926,31,0.000183,sa02_reg[4]/CLK,fall
sa32_reg[3]/SI,-329.437988,-296.270599,598.198303,597.569519,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,301.298889,597.569641,-296.270599,29,0.000183,sa32_reg[3]/CLK,fall
sa21_reg[6]/SI,-326.440735,-295.319397,596.200684,596.086792,sa01_reg[1]/CLK,370.947845,370.947845,0.000000,300.767395,596.086853,-295.319397,33,0.000183,sa21_reg[6]/CLK,fall
sa22_reg[0]/SI,-330.585205,-294.859802,599.051086,594.338989,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,299.479187,594.339050,-294.859802,29,0.000183,sa22_reg[0]/CLK,fall
sa02_reg[7]/SI,-329.385193,-294.249084,599.843811,595.560425,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,301.31134,595.560486,-294.249084,31,0.000183,sa02_reg[7]/CLK,fall
u0_w_reg[0][22]/D,-295.440857,-293.386200,552.709167,552.458252,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,259.072052,552.458252,-293.386200,29,0.000000,u0_w_reg[0][22]/CLK,fall
sa02_reg[3]/SI,-323.118958,-291.375732,592.575378,592.465576,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,301.089844,592.465454,-291.375732,33,0.000183,sa02_reg[3]/CLK,fall
sa23_reg[7]/SI,-322.369019,-291.356598,579.108948,577.803101,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,286.446503,577.803040,-291.356598,29,0.000183,sa23_reg[7]/CLK,fall
u0_w_reg[2][1]/D,-279.385468,-291.114288,565.453613,566.692871,u0_w_reg[3][25]/CLK,340.883545,340.883545,0.000000,275.578583,566.692749,-291.114288,35,0.000183,u0_w_reg[2][1]/CLK,fall
u0_w_reg[2][12]/D,-278.070923,-290.943665,555.395813,558.459534,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,267.515869,558.459534,-290.943665,27,0.000183,u0_w_reg[2][12]/CLK,fall
u0_w_reg[3][24]/D,-319.468079,-289.482361,572.173462,577.191284,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,287.708923,577.191345,-289.482361,23,0.000183,u0_w_reg[3][24]/CLK,fall
sa13_reg[4]/SI,-323.237000,-287.791077,583.050659,578.642273,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,290.851196,578.642212,-287.791077,31,0.000183,sa13_reg[4]/CLK,fall
sa22_reg[7]/SI,-320.145996,-286.384216,591.651978,587.195679,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,300.811462,587.195740,-286.384216,29,0.000183,sa22_reg[7]/CLK,fall
sa02_reg[6]/SI,-320.468445,-285.549072,591.355225,586.886658,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,301.337585,586.886719,-285.549072,29,0.000183,sa02_reg[6]/CLK,fall
u0_w_reg[0][9]/D,-271.855438,-282.037170,545.788696,541.021301,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,258.984131,541.021240,-282.037170,27,0.000183,u0_w_reg[0][9]/CLK,fall
sa13_reg[7]/SI,-307.199585,-275.654724,576.545227,578.050537,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,302.395813,578.050537,-275.654724,27,0.000183,sa13_reg[7]/CLK,fall
u0_w_reg[0][12]/D,-255.020172,-275.228577,529.247314,532.884949,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,257.656372,532.885010,-275.228577,23,0.000183,u0_w_reg[0][12]/CLK,fall
u0_w_reg[2][22]/D,-290.328430,-274.499695,552.544006,555.521912,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,281.022217,555.521851,-274.499695,29,0.000000,u0_w_reg[2][22]/CLK,fall
sa32_reg[4]/SI,-312.176910,-274.125854,597.185181,592.892639,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,318.766785,592.892700,-274.125854,33,0.000183,sa32_reg[4]/CLK,fall
u0_w_reg[3][1]/SI,-305.161133,-273.098480,567.178650,564.208191,u0_w_reg[3][25]/CLK,340.883545,340.883545,0.000000,291.109711,564.208130,-273.098480,33,0.000183,u0_w_reg[3][1]/CLK,fall
u0_w_reg[1][13]/D,-258.376556,-271.947144,541.937988,544.491760,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,272.544617,544.491821,-271.947144,29,0.000183,u0_w_reg[1][13]/CLK,fall
sa02_reg[0]/SI,-304.965210,-271.441071,573.732971,570.744385,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,299.303284,570.744202,-271.441071,33,0.000183,sa02_reg[0]/CLK,fall
u0_w_reg[3][10]/D,-246.677246,-270.444489,547.211548,551.794189,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,281.349701,551.794067,-270.444489,31,0.000183,u0_w_reg[3][10]/CLK,fall
u0_w_reg[1][24]/D,-250.907593,-266.789124,577.049194,579.113281,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,312.324158,579.113281,-266.789124,25,0.000183,u0_w_reg[1][24]/CLK,fall
sa23_reg[3]/SI,-300.706573,-266.173065,579.711426,578.528320,sa21_reg[1]/CLK,354.187042,354.187042,0.000000,312.355255,578.528198,-266.173065,27,0.000183,sa23_reg[3]/CLK,fall
u0_w_reg[3][18]/D,-297.512268,-262.597717,550.062195,550.362244,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,287.764526,550.362305,-262.597717,29,0.000183,u0_w_reg[3][18]/CLK,fall
u0_w_reg[3][11]/SI,-292.368713,-260.777039,553.019348,552.908264,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,292.131226,552.908264,-260.777039,27,0.000183,u0_w_reg[3][11]/CLK,fall
u0_w_reg[2][21]/D,-239.882996,-260.293549,561.285095,561.487549,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,301.194,561.487671,-260.293549,33,0.000183,u0_w_reg[2][21]/CLK,fall
u0_w_reg[0][19]/D,-236.339447,-258.411346,556.086914,553.146362,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,294.735016,553.146179,-258.411346,31,0.000183,u0_w_reg[0][19]/CLK,fall
sa13_reg[0]/D,-296.147797,-257.415405,571.614868,572.261108,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,314.845703,572.261108,-257.415405,29,0.000183,sa13_reg[0]/CLK,fall
u0_w_reg[0][13]/D,-234.190918,-257.231201,532.792358,535.972717,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,278.741516,535.972778,-257.231201,27,0.000183,u0_w_reg[0][13]/CLK,fall
sa23_reg[5]/D,-244.585388,-257.132172,500.928497,503.885437,text_in_r_reg[13]/CLK,368.170624,368.170624,0.000000,246.753281,503.885437,-257.132172,5,0.000183,sa23_reg[5]/CLK,fall
u0_w_reg[1][30]/D,-242.149811,-254.985168,580.261841,578.600647,u0_w_reg[3][23]/CLK,348.974609,348.974609,0.000000,323.615509,578.600769,-254.985168,29,0.000183,u0_w_reg[1][30]/CLK,fall
u0_w_reg[2][29]/D,-278.234406,-247.621460,581.624084,586.600220,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,338.97876,586.600220,-247.621460,29,0.000183,u0_w_reg[2][29]/CLK,fall
u0_w_reg[3][13]/D,-281.483215,-244.377075,562.538208,567.847778,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,323.470703,567.847778,-244.377075,33,0.000183,u0_w_reg[3][13]/CLK,fall
sa13_reg[5]/SI,-202.792694,-241.293182,580.710083,582.254272,sa10_reg[3]/CLK,365.496338,365.496338,0.000000,340.96109,582.254211,-241.293182,23,0.000183,sa13_reg[5]/CLK,fall
sa13_reg[3]/SI,-269.717957,-232.985107,581.650940,580.754822,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,347.769714,580.754761,-232.985107,31,0.000183,sa13_reg[3]/CLK,fall
u0_w_reg[1][2]/D,-216.262085,-232.227203,563.334351,562.886963,u0_w_reg[3][25]/CLK,340.883545,340.883545,0.000000,330.65979,562.886963,-232.227203,31,0.000183,u0_w_reg[1][2]/CLK,fall
text_out_reg[36]/D,-266.215363,-230.999298,560.787720,559.668518,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,328.66922,559.668579,-230.999298,25,0.000183,text_out_reg[36]/CLK,fall
sa03_reg[5]/SI,-180.783905,-223.672516,578.424011,579.205444,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,355.532898,579.205322,-223.672516,29,0.000183,sa03_reg[5]/CLK,fall
text_out_reg[13]/SI,-256.570587,-223.070709,538.940491,541.241516,sa21_reg[1]/CLK,354.187042,354.187042,0.000000,318.170807,541.241577,-223.070709,27,0.000183,text_out_reg[13]/CLK,fall
sa21_reg[2]/D,-210.787537,-222.520782,482.059570,484.686981,text_in_r_reg[74]/CLK,355.082336,355.082336,0.000000,262.166199,484.686951,-222.520782,5,0.000183,sa21_reg[2]/CLK,fall
text_out_reg[36]/SI,-259.489532,-222.371094,554.980469,555.376892,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,333.005798,555.376892,-222.371094,23,0.000183,text_out_reg[36]/CLK,fall
text_out_reg[32]/D,-249.421234,-221.001648,545.286194,550.706238,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,329.70459,550.706238,-221.001648,25,0.000183,text_out_reg[32]/CLK,fall
text_out_reg[35]/D,-257.870117,-220.689789,553.404541,550.304749,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,329.61496,550.304871,-220.689789,25,0.000183,text_out_reg[35]/CLK,fall
sa21_reg[5]/D,-201.916412,-217.809052,475.127747,478.500763,text_in_r_reg[77]/CLK,356.089508,356.089508,0.000000,260.691711,478.500732,-217.809052,5,0.000183,sa21_reg[5]/CLK,fall
sa02_reg[5]/D,-200.106018,-216.681702,473.589661,476.856842,text_in_r_reg[61]/CLK,356.151367,356.151367,0.000000,260.17514,476.856812,-216.681702,5,0.000183,sa02_reg[5]/CLK,fall
text_out_reg[61]/D,-246.482300,-214.375549,542.881226,544.917847,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,330.542297,544.917847,-214.375549,23,0.000183,text_out_reg[61]/CLK,fall
text_out_reg[35]/SI,-249.264221,-213.799377,545.366272,547.288269,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,333.488892,547.288208,-213.799377,23,0.000183,text_out_reg[35]/CLK,fall
text_out_reg[40]/D,-240.301117,-211.871399,536.628845,542.280396,sa20_reg[2]/CLK,366.076355,366.076355,0.000000,330.408997,542.280396,-211.871399,23,0.000183,text_out_reg[40]/CLK,fall
u0_w_reg[1][12]/D,-239.999268,-208.710938,543.687988,547.972961,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,339.262024,547.973022,-208.710938,25,0.000183,u0_w_reg[1][12]/CLK,fall
sa22_reg[4]/D,-239.647278,-206.633118,495.326721,497.292236,text_in_r_reg[44]/CLK,360.924011,360.924011,0.000000,290.659119,497.292236,-206.633118,5,0.000183,sa22_reg[4]/CLK,fall
sa33_reg[2]/D,-178.423645,-205.917053,578.847412,579.879883,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,373.96283,579.879883,-205.917053,27,0.000183,sa33_reg[2]/CLK,fall
text_out_reg[61]/SI,-245.253296,-205.324768,543.251648,541.044983,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,335.720215,541.044922,-205.324768,31,0.000183,text_out_reg[61]/CLK,fall
sa23_reg[7]/D,-233.597153,-205.280914,481.540039,487.120483,text_in_r_reg[15]/CLK,356.18219,356.182190,0.000000,281.839569,487.120483,-205.280914,5,0.000183,sa23_reg[7]/CLK,fall
text_out_reg[60]/D,-236.473053,-204.030548,532.637451,534.323486,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,330.292938,534.323547,-204.030548,31,0.000183,text_out_reg[60]/CLK,fall
u0_w_reg[0][20]/D,-240.628784,-203.878876,535.778503,533.828796,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,329.949921,533.828918,-203.878876,27,0.000183,u0_w_reg[0][20]/CLK,fall
text_out_reg[32]/SI,-247.674988,-203.697723,544.181335,537.807007,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,334.109283,537.807007,-203.697723,21,0.000183,text_out_reg[32]/CLK,fall
text_out_reg[13]/D,-238.501404,-202.999420,517.975525,515.257202,sa21_reg[1]/CLK,354.187042,354.187042,0.000000,312.257782,515.257263,-202.999420,21,0.000183,text_out_reg[13]/CLK,fall
text_out_reg[56]/D,-226.298065,-202.930756,522.360352,532.957397,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,330.026611,532.957458,-202.930756,23,0.000183,text_out_reg[56]/CLK,fall
text_out_reg[44]/SI,-236.067261,-202.604248,533.418030,537.715515,sa20_reg[4]/CLK,350.218231,350.218231,0.000000,335.111267,537.715515,-202.604248,31,0.000183,text_out_reg[44]/CLK,fall
u0_w_reg[2][8]/D,-238.211517,-200.509674,546.781921,546.085510,u0_w_reg[3][7]/CLK,326.063568,326.063568,0.000000,345.575836,546.085449,-200.509674,25,0.000183,u0_w_reg[2][8]/CLK,fall
text_out_reg[40]/SI,-242.963928,-199.147583,539.960205,533.718994,sa20_reg[2]/CLK,366.076355,366.076355,0.000000,334.571411,533.719116,-199.147583,23,0.000183,text_out_reg[40]/CLK,fall
text_out_reg[44]/D,-237.453033,-198.507141,532.765076,527.923706,sa20_reg[4]/CLK,350.218231,350.218231,0.000000,329.416565,527.923706,-198.507141,27,0.000183,text_out_reg[44]/CLK,fall
text_out_reg[58]/SI,-233.493042,-196.442017,531.272583,531.801880,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,335.359863,531.801819,-196.442017,27,0.000183,text_out_reg[58]/CLK,fall
text_out_reg[46]/SI,-232.784790,-195.627411,529.746948,530.203125,sa20_reg[4]/CLK,350.218231,350.218231,0.000000,334.575714,530.203125,-195.627411,27,0.000183,text_out_reg[46]/CLK,fall
text_out_reg[58]/D,-230.374359,-195.017029,525.767883,524.308533,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,329.291504,524.308472,-195.017029,23,0.000183,text_out_reg[58]/CLK,fall
u0_w_reg[3][27]/D,-235.515076,-193.590759,561.968140,563.803101,u0_w_reg[3][23]/CLK,348.974609,348.974609,0.000000,370.212341,563.803162,-193.590759,31,0.000183,u0_w_reg[3][27]/CLK,fall
text_out_reg[62]/D,-231.343658,-193.244324,527.551819,523.544006,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,330.299683,523.543945,-193.244324,23,0.000183,text_out_reg[62]/CLK,fall
text_out_reg[56]/SI,-241.113953,-192.452026,538.825745,527.897827,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,335.445801,527.897827,-192.452026,25,0.000183,text_out_reg[56]/CLK,fall
text_out_reg[60]/SI,-232.346527,-192.263000,529.210144,526.719543,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,334.456543,526.719482,-192.263000,25,0.000183,text_out_reg[60]/CLK,fall
text_out_reg[46]/D,-226.685699,-191.416107,522.646545,521.457092,sa20_reg[4]/CLK,350.218231,350.218231,0.000000,330.040985,521.457153,-191.416107,21,0.000183,text_out_reg[46]/CLK,fall
u0_w_reg[3][28]/D,-231.125854,-189.848145,565.564026,567.603271,u0_w_reg[3][16]/CLK,365.453247,365.453247,0.000000,377.755127,567.603088,-189.848145,25,0.000183,u0_w_reg[3][28]/CLK,fall
text_out_reg[62]/SI,-223.207794,-189.201935,520.225769,523.677246,sa02_reg[1]/CLK,348.980804,348.980804,0.000000,334.475281,523.677307,-189.201935,23,0.000183,text_out_reg[62]/CLK,fall
u0_w_reg[1][8]/D,-225.087341,-189.113464,529.402039,529.341187,u0_w_reg[3][7]/CLK,326.063568,326.063568,0.000000,340.227722,529.341187,-189.113464,23,0.000183,u0_w_reg[1][8]/CLK,fall
sa22_reg[0]/D,-220.047455,-186.675507,479.925507,482.597015,text_in_r_reg[40]/CLK,356.001251,356.001251,0.000000,295.921509,482.597046,-186.675507,5,0.000183,sa22_reg[0]/CLK,fall
sa22_reg[7]/D,-217.994965,-185.109711,479.569092,482.028137,text_in_r_reg[47]/CLK,355.8172,355.817200,0.000000,296.918427,482.028137,-185.109711,5,0.000183,sa22_reg[7]/CLK,fall
sa13_reg[7]/D,-214.219391,-183.132782,480.554321,483.425262,text_in_r_reg[23]/CLK,354.926697,354.926697,0.000000,300.29248,483.425293,-183.132782,5,0.000183,sa13_reg[7]/CLK,fall
sa33_reg[5]/SI,-188.098938,-180.038483,579.964539,576.950012,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,396.91153,576.949951,-180.038483,31,0.000183,sa33_reg[5]/CLK,fall
sa02_reg[7]/D,-213.149597,-179.832428,474.811829,477.653656,text_in_r_reg[63]/CLK,356.145416,356.145416,0.000000,297.821228,477.653625,-179.832428,5,0.000183,sa02_reg[7]/CLK,fall
sa23_reg[3]/D,-212.479614,-176.535004,482.562622,485.193390,text_in_r_reg[11]/CLK,355.90509,355.905090,0.000000,308.658386,485.193390,-176.535004,5,0.000183,sa23_reg[3]/CLK,fall
sa32_reg[0]/SI,-131.656464,-176.414185,600.242615,599.043396,sa31_reg[7]/CLK,370.991852,370.991852,0.000000,422.629211,599.043518,-176.414185,33,0.000183,sa32_reg[0]/CLK,fall
u0_w_reg[1][18]/D,-185.504272,-175.744446,555.227966,551.401306,u0_w_reg[3][15]/CLK,338.801453,338.801453,0.000000,375.65686,551.401367,-175.744446,31,0.000183,u0_w_reg[1][18]/CLK,fall
text_out_reg[66]/D,-206.681641,-171.444275,545.438782,546.972473,sa30_reg[7]/CLK,365.980225,365.980225,0.000000,375.528198,546.972473,-171.444275,29,0.000183,text_out_reg[66]/CLK,fall
sa10_reg[2]/SI,-124.359985,-169.706909,591.962158,593.203186,sa00_reg[1]/CLK,365.970245,365.970245,0.000000,423.496277,593.203064,-169.706909,33,0.000183,sa10_reg[2]/CLK,fall
u0_w_reg[0][10]/D,-139.861176,-169.247131,533.581238,535.888123,u0_w_reg[3][3]/CLK,334.005249,334.005249,0.000000,366.640991,535.888062,-169.247131,29,0.000183,u0_w_reg[0][10]/CLK,fall
sa13_reg[0]/SI,-207.791656,-167.946198,489.579865,486.149841,text_in_r_reg[16]/CLK,355.852905,355.852905,0.000000,318.203674,486.149841,-167.946198,5,0.000183,sa13_reg[0]/CLK,fall
sa33_reg[4]/SI,-200.938721,-164.079834,583.083862,581.866638,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,417.786804,581.866699,-164.079834,27,0.000183,sa33_reg[4]/CLK,fall
sa23_reg[4]/SI,-198.591858,-161.276550,580.073364,578.791504,sa10_reg[1]/CLK,366.018188,366.018188,0.000000,417.514954,578.791504,-161.276550,27,0.000183,sa23_reg[4]/CLK,fall
text_out_reg[66]/SI,-202.724457,-159.180054,541.984558,539.724731,sa30_reg[7]/CLK,365.980225,365.980225,0.000000,380.544678,539.724792,-159.180054,29,0.000183,text_out_reg[66]/CLK,fall
sa23_reg[0]/SI,-164.603241,-158.419983,578.737244,577.593689,sa10_reg[3]/CLK,365.496338,365.496338,0.000000,419.173706,577.593689,-158.419983,25,0.000183,sa23_reg[0]/CLK,fall
